observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date
29,3292268,BS3,Barley_Spring_MTA,63605,https://doi.org/10.15454/SGPZVZ,HOR10255,BLOCK>PLOT,,,,,15,17,"BLOCK>PLOT:29,BLOCK:4",2015,78,2015-05-28T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.5,2015-10-26T01:00:00Z,10.5,2015-10-26T01:00:00Z,3.9,2015-10-26T01:00:00Z
34,3292242,BS3,Barley_Spring_MTA,63607,https://doi.org/10.15454/60VHN3,HOR572,BLOCK>PLOT,,,,,14,11,"BLOCK>PLOT:34,BLOCK:5",2015,71,2015-05-21T02:00:00Z,50,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.4,2015-11-19T01:00:00Z,7.8,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
63,3292015,BS3,Barley_Spring_MTA,63608,https://doi.org/10.15454/XHUWUY,HOR3983,BLOCK>PLOT,,,,,3,7,"BLOCK>PLOT:63,BLOCK:1",2015,69,2015-05-19T02:00:00Z,79,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,25.2,2015-11-30T01:00:00Z,11,2015-11-30T01:00:00Z,3.2,2015-11-30T01:00:00Z
15,3292429,BS3,Barley_Spring_MTA,63608,https://doi.org/10.15454/XHUWUY,HOR3983,BLOCK>PLOT,,,,,23,15,"BLOCK>PLOT:15,BLOCK:9",2015,70,2015-05-20T02:00:00Z,81,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.4,2015-11-04T01:00:00Z,10.1,2015-11-04T01:00:00Z,3.6,2015-11-04T01:00:00Z
21,3292214,BS3,Barley_Spring_MTA,63644,https://doi.org/10.15454/S0IFIS,HOR2815,BLOCK>PLOT,,,,,13,3,"BLOCK>PLOT:21,BLOCK:6",2015,69,2015-05-19T02:00:00Z,53,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.2,2015-11-03T01:00:00Z,8.6,2015-11-03T01:00:00Z,4,2015-11-03T01:00:00Z
9,3292507,BS3,Barley_Spring_MTA,63644,https://doi.org/10.15454/S0IFIS,HOR2815,BLOCK>PLOT,,,,,27,14,"BLOCK>PLOT:9,BLOCK:9",2015,65,2015-05-15T02:00:00Z,56,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.8,2015-10-26T01:00:00Z,11,2015-10-26T01:00:00Z,3.5,2015-10-26T01:00:00Z
43,3292296,BS3,Barley_Spring_MTA,63661,https://doi.org/10.15454/VG2LFX,HOR1943,BLOCK>PLOT,,,,,17,5,"BLOCK>PLOT:43,BLOCK:6",2015,82,2015-06-01T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.4,2015-10-26T01:00:00Z,9.2,2015-10-26T01:00:00Z,4.2,2015-10-26T01:00:00Z
40,3292529,BS3,Barley_Spring_MTA,63661,https://doi.org/10.15454/VG2LFX,HOR1943,BLOCK>PLOT,,,,,28,17,"BLOCK>PLOT:40,BLOCK:9",2015,78,2015-05-28T02:00:00Z,85,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-10-21T02:00:00Z,9.1,2015-10-21T02:00:00Z,3.8,2015-10-21T02:00:00Z
25,3292188,BS3,Barley_Spring_MTA,63668,https://doi.org/10.15454/FXGMOT,HOR800,BLOCK>PLOT,,,,,11,17,"BLOCK>PLOT:25,BLOCK:4",2015,90,2015-06-09T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.1,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
4,3292155,BS3,Barley_Spring_MTA,63677,https://doi.org/10.15454/ORALNZ,HOR1159,BLOCK>PLOT,,,,,10,7,"BLOCK>PLOT:4,BLOCK:2",2015,74,2015-05-24T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.2,2015-11-30T01:00:00Z,11,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z
23,3292390,BS3,Barley_Spring_MTA,63679,https://doi.org/10.15454/RSHYMQ,HOR1379,BLOCK>PLOT,,,,,21,16,"BLOCK>PLOT:23,BLOCK:9",2015,69,2015-05-19T02:00:00Z,56,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30,2015-11-04T01:00:00Z,12.1,2015-11-04T01:00:00Z,3.5,2015-11-04T01:00:00Z
7,3292089,BS3,Barley_Spring_MTA,63679,https://doi.org/10.15454/RSHYMQ,HOR1379,BLOCK>PLOT,,,,,7,1,"BLOCK>PLOT:7,BLOCK:1",2015,68,2015-05-18T02:00:00Z,55,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,37.1,2015-11-30T01:00:00Z,16.5,2015-11-30T01:00:00Z,3,2015-11-30T01:00:00Z
60,3292238,BS3,Barley_Spring_MTA,63696,https://doi.org/10.15454/S8MA8P,HOR1468,BLOCK>PLOT,,,,,14,7,"BLOCK>PLOT:60,BLOCK:6",2015,84,2015-06-03T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.5,2015-11-30T01:00:00Z,8.7,2015-11-30T01:00:00Z,3.3,2015-11-30T01:00:00Z
58,3292493,BS3,Barley_Spring_MTA,63696,https://doi.org/10.15454/S8MA8P,HOR1468,BLOCK>PLOT,,,,,26,19,"BLOCK>PLOT:58,BLOCK:9",2015,82,2015-06-01T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.8,2015-10-19T02:00:00Z,8.5,2015-10-19T02:00:00Z,3.9,2015-10-19T02:00:00Z
49,3292217,BS3,Barley_Spring_MTA,63746,https://doi.org/10.15454/OPTIJQ,Scarlett,BLOCK>PLOT,,,,,13,6,"BLOCK>PLOT:49,BLOCK:6",2015,79,2015-05-29T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.5,2015-11-04T01:00:00Z,10.6,2015-11-04T01:00:00Z,3.8,2015-11-04T01:00:00Z
67,3292474,BS3,Barley_Spring_MTA,63746,https://doi.org/10.15454/OPTIJQ,Scarlett,BLOCK>PLOT,,,,,25,20,"BLOCK>PLOT:67,BLOCK:9",2015,70,2015-05-20T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.8,2015-10-28T01:00:00Z,9.7,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z
50,3292364,BS3,Barley_Spring_MTA,63536,https://doi.org/10.15454/ALFQIG,HOR 4727,BLOCK>PLOT,,,,,20,12,"BLOCK>PLOT:50,BLOCK:5",2015,79,2015-05-29T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.7,2015-10-28T01:00:00Z,11.1,2015-10-28T01:00:00Z,3.5,2015-10-28T01:00:00Z
18,3292163,BS3,Barley_Spring_MTA,63536,https://doi.org/10.15454/ALFQIG,HOR 4727,BLOCK>PLOT,,,,,10,15,"BLOCK>PLOT:18,BLOCK:3",2015,69,2015-05-19T02:00:00Z,70,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.3,2015-12-01T01:00:00Z,9.2,2015-12-01T01:00:00Z,3.5,2015-12-01T01:00:00Z
17,3292539,BS3,Barley_Spring_MTA,63348,https://doi.org/10.15454/3MK8A4,IG 128089,BLOCK>PLOT,,,,,29,8,"BLOCK>PLOT:17,BLOCK:8",2015,65,2015-05-15T02:00:00Z,84,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.3,2015-11-30T01:00:00Z,9.9,2015-11-30T01:00:00Z,4,2015-11-30T01:00:00Z
13,3292374,BS3,Barley_Spring_MTA,63350,https://doi.org/10.15454/IJHFD6,IG 128216,BLOCK>PLOT,,,,,21,2,"BLOCK>PLOT:13,BLOCK:7",2015,60,2015-05-10T02:00:00Z,71,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.1,2015-10-28T01:00:00Z,9.2,2015-10-28T01:00:00Z,3.8,2015-10-28T01:00:00Z
52,3292047,BS3,Barley_Spring_MTA,63352,https://doi.org/10.15454/3IZQT1,IG 31925,BLOCK>PLOT,,,,,4,19,"BLOCK>PLOT:52,BLOCK:3",2015,69,2015-05-19T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.8,2015-11-19T01:00:00Z,8.9,2015-11-19T01:00:00Z,3.9,2015-11-19T01:00:00Z
30,3292151,BS3,Barley_Spring_MTA,63353,https://doi.org/10.15454/K9T2CZ,IG 32019,BLOCK>PLOT,,,,,10,3,"BLOCK>PLOT:30,BLOCK:1",2015,68,2015-05-18T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.2,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
42,3292119,BS3,Barley_Spring_MTA,63354,https://doi.org/10.15454/OZRNTP,IG 32086,BLOCK>PLOT,,,,,8,11,"BLOCK>PLOT:42,BLOCK:2",2015,67,2015-05-17T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.4,2015-11-04T01:00:00Z,11.1,2015-11-04T01:00:00Z,3.5,2015-11-04T01:00:00Z
63,3292537,BS3,Barley_Spring_MTA,63356,https://doi.org/10.15454/IZZPJI,IG 128104,BLOCK>PLOT,,,,,29,6,"BLOCK>PLOT:63,BLOCK:7",2015,71,2015-05-21T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.7,2015-10-28T01:00:00Z,10.1,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z
53,3292297,BS3,Barley_Spring_MTA,63357,https://doi.org/10.15454/CNUPJ6,IG 31424,BLOCK>PLOT,,,,,17,6,"BLOCK>PLOT:53,BLOCK:6",2015,65,2015-05-15T02:00:00Z,54,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.6,2015-10-26T01:00:00Z,9.7,2015-10-26T01:00:00Z,3.2,2015-10-26T01:00:00Z
48,3292113,BS3,Barley_Spring_MTA,63358,https://doi.org/10.15454/R1MRI9,IG 31444,BLOCK>PLOT,,,,,8,5,"BLOCK>PLOT:48,BLOCK:1",2015,71,2015-05-21T02:00:00Z,85,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.6,2015-11-19T01:00:00Z,9.2,2015-11-19T01:00:00Z,3.4,2015-11-19T01:00:00Z
9,3292381,BS3,Barley_Spring_MTA,63359,https://doi.org/10.15454/GJXL0H,IG 31513,BLOCK>PLOT,,,,,21,8,"BLOCK>PLOT:9,BLOCK:8",2015,65,2015-05-15T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.2,2015-10-28T01:00:00Z,8.8,2015-10-28T01:00:00Z,3.8,2015-10-28T01:00:00Z
35,3292431,BS3,Barley_Spring_MTA,63359,https://doi.org/10.15454/GJXL0H,IG 31513,BLOCK>PLOT,,,,,23,17,"BLOCK>PLOT:35,BLOCK:9",2015,68,2015-05-18T02:00:00Z,47,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.2,2015-11-04T01:00:00Z,7.9,2015-11-04T01:00:00Z,3.5,2015-11-04T01:00:00Z
59,3292008,BS3,Barley_Spring_MTA,63394,https://doi.org/10.15454/0LL4HA,Ulleri 10,BLOCK>PLOT,,,,,2,20,"BLOCK>PLOT:59,BLOCK:3",2015,68,2015-05-18T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.4,2015-11-20T01:00:00Z,8.8,2015-11-20T01:00:00Z,3.5,2015-11-20T01:00:00Z
52,3292277,BS3,Barley_Spring_MTA,63395,https://doi.org/10.15454/X5NA5N,Ulleri 20,BLOCK>PLOT,,,,,16,6,"BLOCK>PLOT:52,BLOCK:6",2015,67,2015-05-17T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,20.4,2015-10-27T01:00:00Z,7,2015-10-27T01:00:00Z,3.7,2015-10-27T01:00:00Z
52,3292568,BS3,Barley_Spring_MTA,63395,https://doi.org/10.15454/X5NA5N,Ulleri 20,BLOCK>PLOT,,,,,30,18,"BLOCK>PLOT:52,BLOCK:9",2015,67,2015-05-17T02:00:00Z,71,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.6,2015-10-21T02:00:00Z,11.2,2015-10-21T02:00:00Z,3.7,2015-10-21T02:00:00Z
46,3292357,BS3,Barley_Spring_MTA,63483,https://doi.org/10.15454/BSA6HR,Souche 142 Strotzheim,BLOCK>PLOT,,,,,20,5,"BLOCK>PLOT:46,BLOCK:6",2015,76,2015-05-26T02:00:00Z,79,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.7,2015-10-28T01:00:00Z,10.1,2015-10-28T01:00:00Z,4,2015-10-28T01:00:00Z
20,3292150,BS3,Barley_Spring_MTA,63531,https://doi.org/10.15454/TVCZWJ,HOR 10555,BLOCK>PLOT,,,,,10,2,"BLOCK>PLOT:20,BLOCK:1",2015,76,2015-05-26T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.1,2015-12-01T01:00:00Z,10.4,2015-12-01T01:00:00Z,3.9,2015-12-01T01:00:00Z
12,3292326,BS3,Barley_Spring_MTA,63532,https://doi.org/10.15454/BT2SXF,FAO 3413,BLOCK>PLOT,,,,,18,15,"BLOCK>PLOT:12,BLOCK:4",2015,63,2015-05-13T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,19.8,2015-10-28T01:00:00Z,7.1,2015-10-28T01:00:00Z,3.5,2015-10-28T01:00:00Z
48,3292439,BS3,Barley_Spring_MTA,63533,https://doi.org/10.15454/GKSIVK,FAO 3443,BLOCK>PLOT,,,,,24,5,"BLOCK>PLOT:48,BLOCK:7",2015,74,2015-05-24T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.9,2015-11-19T01:00:00Z,10.8,2015-11-19T01:00:00Z,3.5,2015-11-19T01:00:00Z
34,3292295,BS3,Barley_Spring_MTA,63534,https://doi.org/10.15454/L3APZI,FAO 3444,BLOCK>PLOT,,,,,17,4,"BLOCK>PLOT:34,BLOCK:6",2015,63,2015-05-13T02:00:00Z,53,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,32.8,2015-10-26T01:00:00Z,11.6,2015-10-26T01:00:00Z,3.8,2015-10-26T01:00:00Z
59,3292460,BS3,Barley_Spring_MTA,63535,https://doi.org/10.15454/HVO8QP,FAO 3450,BLOCK>PLOT,,,,,25,6,"BLOCK>PLOT:59,BLOCK:7",2015,71,2015-05-21T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.8,2015-11-04T01:00:00Z,9.1,2015-11-04T01:00:00Z,4,2015-11-04T01:00:00Z
62,3292518,BS3,Barley_Spring_MTA,63537,https://doi.org/10.15454/JY844B,HOR7985,BLOCK>PLOT,,,,,28,6,"BLOCK>PLOT:62,BLOCK:7",2015,68,2015-05-18T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.2,2015-12-01T01:00:00Z,8.4,2015-12-01T01:00:00Z,3.4,2015-12-01T01:00:00Z
27,3292334,BS3,Barley_Spring_MTA,63538,https://doi.org/10.15454/OKH21P,HOR 8006,BLOCK>PLOT,,,,,19,3,"BLOCK>PLOT:27,BLOCK:6",2015,68,2015-05-18T02:00:00Z,61,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.5,2015-10-27T01:00:00Z,11.5,2015-10-27T01:00:00Z,3.7,2015-10-27T01:00:00Z
63,3292141,BS3,Barley_Spring_MTA,63539,https://doi.org/10.15454/CV4AWE,HOR 8050,BLOCK>PLOT,,,,,9,13,"BLOCK>PLOT:63,BLOCK:2",2015,76,2015-05-26T02:00:00Z,84,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.4,2015-11-30T01:00:00Z,9.9,2015-11-30T01:00:00Z,3.9,2015-11-30T01:00:00Z
65,3291981,BS3,Barley_Spring_MTA,63540,https://doi.org/10.15454/YATXWX,HOR 8113,BLOCK>PLOT,,,,,1,14,"BLOCK>PLOT:65,BLOCK:2",2015,70,2015-05-20T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.1,2015-12-01T01:00:00Z,13.3,2015-12-01T01:00:00Z,2.8,2015-12-01T01:00:00Z
22,3292044,BS3,Barley_Spring_MTA,63541,https://doi.org/10.15454/1D9BGB,HOR 8160,BLOCK>PLOT,,,,,4,16,"BLOCK>PLOT:22,BLOCK:3",2015,74,2015-05-24T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.2,2015-11-19T01:00:00Z,8.2,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
24,3292084,BS3,Barley_Spring_MTA,63559,https://doi.org/10.15454/KD8QCS,Jukag gedbori,BLOCK>PLOT,,,,,6,16,"BLOCK>PLOT:24,BLOCK:3",2015,70,2015-05-20T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,36,2015-11-30T01:00:00Z,16.2,2015-11-30T01:00:00Z,2.9,2015-11-30T01:00:00Z
45,3292336,BS3,Barley_Spring_MTA,63560,https://doi.org/10.15454/YVL1CS,BCC33,BLOCK>PLOT,,,,,19,5,"BLOCK>PLOT:45,BLOCK:6",2015,69,2015-05-19T02:00:00Z,70,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,15.3,2015-11-02T01:00:00Z,8.7,2015-11-02T01:00:00Z,2.2,2015-11-02T01:00:00Z
3,3292009,BS3,Barley_Spring_MTA,63561,https://doi.org/10.15454/AGX65C,BCC50,BLOCK>PLOT,,,,,3,1,"BLOCK>PLOT:3,BLOCK:1",2015,61,2015-05-11T02:00:00Z,46,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23,2015-11-20T01:00:00Z,8.3,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
6,3292279,BS3,Barley_Spring_MTA,63562,https://doi.org/10.15454/OCGZLZ,BCC53,BLOCK>PLOT,,,,,16,8,"BLOCK>PLOT:6,BLOCK:5",2015,61,2015-05-11T02:00:00Z,57,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29,2015-10-27T01:00:00Z,11,2015-10-27T01:00:00Z,3.5,2015-10-27T01:00:00Z
20,3292527,BS3,Barley_Spring_MTA,63562,https://doi.org/10.15454/OCGZLZ,BCC53,BLOCK>PLOT,,,,,28,15,"BLOCK>PLOT:20,BLOCK:9",2015,61,2015-05-11T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.4,2015-10-21T02:00:00Z,9.2,2015-10-21T02:00:00Z,3.8,2015-10-21T02:00:00Z
14,3292240,BS3,Barley_Spring_MTA,63563,https://doi.org/10.15454/WHSMLD,BCC56,BLOCK>PLOT,,,,,14,9,"BLOCK>PLOT:14,BLOCK:5",2015,70,2015-05-20T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.1,2015-11-30T01:00:00Z,10.9,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z
54,3292087,BS3,Barley_Spring_MTA,63564,https://doi.org/10.15454/HLW7JE,BCC57,BLOCK>PLOT,,,,,6,19,"BLOCK>PLOT:54,BLOCK:3",2015,70,2015-05-20T02:00:00Z,45,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.8,2015-11-19T01:00:00Z,10.7,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
31,3292308,BS3,Barley_Spring_MTA,63565,https://doi.org/10.15454/P6UCXM,BCC97,BLOCK>PLOT,,,,,17,17,"BLOCK>PLOT:31,BLOCK:4",2015,61,2015-05-11T02:00:00Z,50,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,31.9,2015-10-26T01:00:00Z,11.5,2015-10-26T01:00:00Z,3.9,2015-10-26T01:00:00Z
62,3292569,BS3,Barley_Spring_MTA,63565,https://doi.org/10.15454/P6UCXM,BCC97,BLOCK>PLOT,,,,,30,19,"BLOCK>PLOT:62,BLOCK:9",2015,61,2015-05-11T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.9,2015-10-21T02:00:00Z,11.9,2015-10-21T02:00:00Z,3.7,2015-10-21T02:00:00Z
26,3291998,BS3,Barley_Spring_MTA,63566,https://doi.org/10.15454/EGMAMK,BCC98,BLOCK>PLOT,,,,,2,10,"BLOCK>PLOT:26,BLOCK:2",2015,66,2015-05-16T02:00:00Z,59,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.5,2015-11-19T01:00:00Z,8.6,2015-11-19T01:00:00Z,3.5,2015-11-19T01:00:00Z
38,3292112,BS3,Barley_Spring_MTA,63567,https://doi.org/10.15454/YMAZYQ,BCC99,BLOCK>PLOT,,,,,8,4,"BLOCK>PLOT:38,BLOCK:1",2015,67,2015-05-17T02:00:00Z,50,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.6,2015-11-30T01:00:00Z,13.4,2015-11-30T01:00:00Z,2.6,2015-11-30T01:00:00Z
33,3292065,BS3,Barley_Spring_MTA,63568,https://doi.org/10.15454/CXRMLF,BCC100,BLOCK>PLOT,,,,,5,17,"BLOCK>PLOT:33,BLOCK:3",2015,69,2015-05-19T02:00:00Z,69,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.6,2015-12-01T01:00:00Z,9.8,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z
56,3292074,BS3,Barley_Spring_MTA,63569,https://doi.org/10.15454/N3PXVE,BCC101,BLOCK>PLOT,,,,,6,6,"BLOCK>PLOT:56,BLOCK:1",2015,63,2015-05-13T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.5,2015-11-19T01:00:00Z,9.3,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
55,3292505,BS3,Barley_Spring_MTA,63570,https://doi.org/10.15454/3YZWOF,BCC102,BLOCK>PLOT,,,,,27,12,"BLOCK>PLOT:55,BLOCK:8",2015,62,2015-05-12T02:00:00Z,48,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.6,2015-12-01T01:00:00Z,11.1,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z
30,3292528,BS3,Barley_Spring_MTA,63570,https://doi.org/10.15454/3YZWOF,BCC102,BLOCK>PLOT,,,,,28,16,"BLOCK>PLOT:30,BLOCK:9",2015,62,2015-05-12T02:00:00Z,52,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23,2015-10-21T02:00:00Z,8.2,2015-10-21T02:00:00Z,3.7,2015-10-21T02:00:00Z
58,3292440,BS3,Barley_Spring_MTA,63571,https://doi.org/10.15454/UUQH8F,BCC104,BLOCK>PLOT,,,,,24,6,"BLOCK>PLOT:58,BLOCK:7",2015,63,2015-05-13T02:00:00Z,34,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.5,2015-11-19T01:00:00Z,9.1,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
45,3292053,BS3,Barley_Spring_MTA,63572,https://doi.org/10.15454/WGQXOG,BCC109,BLOCK>PLOT,,,,,5,5,"BLOCK>PLOT:45,BLOCK:1",2015,69,2015-05-19T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,19.2,2015-11-30T01:00:00Z,8,2015-11-30T01:00:00Z,3.1,2015-11-30T01:00:00Z
61,3292048,BS3,Barley_Spring_MTA,63573,https://doi.org/10.15454/EVVRLT,BCC163,BLOCK>PLOT,,,,,4,20,"BLOCK>PLOT:61,BLOCK:3",2015,60,2015-05-10T02:00:00Z,54,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.7,2015-11-20T01:00:00Z,9.6,2015-11-20T01:00:00Z,4,2015-11-20T01:00:00Z
48,3292492,BS3,Barley_Spring_MTA,63573,https://doi.org/10.15454/EVVRLT,BCC163,BLOCK>PLOT,,,,,26,18,"BLOCK>PLOT:48,BLOCK:9",2015,60,2015-05-10T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.9,2015-10-21T02:00:00Z,8.9,2015-10-21T02:00:00Z,3.7,2015-10-21T02:00:00Z
62,3292278,BS3,Barley_Spring_MTA,63574,https://doi.org/10.15454/OH0XEW,BCC164,BLOCK>PLOT,,,,,16,7,"BLOCK>PLOT:62,BLOCK:6",2015,74,2015-05-24T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.6,2015-10-27T01:00:00Z,8.7,2015-10-27T01:00:00Z,4,2015-10-27T01:00:00Z
36,3292451,BS3,Barley_Spring_MTA,63574,https://doi.org/10.15454/OH0XEW,BCC164,BLOCK>PLOT,,,,,24,17,"BLOCK>PLOT:36,BLOCK:9",2015,70,2015-05-20T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.5,2015-11-02T01:00:00Z,9.1,2015-11-02T01:00:00Z,3.5,2015-11-02T01:00:00Z
37,3292092,BS3,Barley_Spring_MTA,63575,https://doi.org/10.15454/SLKQII,BCC165,BLOCK>PLOT,,,,,7,4,"BLOCK>PLOT:37,BLOCK:1",2015,61,2015-05-11T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.2,2015-11-20T01:00:00Z,9.3,2015-11-20T01:00:00Z,3.6,2015-11-20T01:00:00Z
49,3292060,BS3,Barley_Spring_MTA,63576,https://doi.org/10.15454/SYTJOM,BCC166,BLOCK>PLOT,,,,,5,12,"BLOCK>PLOT:49,BLOCK:2",2015,68,2015-05-18T02:00:00Z,50,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.7,2015-11-19T01:00:00Z,8.8,2015-11-19T01:00:00Z,3.9,2015-11-19T01:00:00Z
28,3292248,BS3,Barley_Spring_MTA,63577,https://doi.org/10.15454/N58GHQ,BCC186,BLOCK>PLOT,,,,,14,17,"BLOCK>PLOT:28,BLOCK:4",2015,82,2015-06-01T02:00:00Z,70,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,20.8,2015-11-20T01:00:00Z,8,2015-11-20T01:00:00Z,3.4,2015-11-20T01:00:00Z
27,3292470,BS3,Barley_Spring_MTA,63577,https://doi.org/10.15454/N58GHQ,BCC186,BLOCK>PLOT,,,,,25,16,"BLOCK>PLOT:27,BLOCK:9",2015,78,2015-05-28T02:00:00Z,86,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.7,2015-10-28T01:00:00Z,11.3,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z
30,3292496,BS3,Barley_Spring_MTA,63578,https://doi.org/10.15454/GN6VPH,BCC187,BLOCK>PLOT,,,,,27,3,"BLOCK>PLOT:30,BLOCK:7",2015,76,2015-05-26T02:00:00Z,86,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.5,2015-10-21T02:00:00Z,8.8,2015-10-21T02:00:00Z,3.2,2015-10-21T02:00:00Z
