observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,Frost susceptibility(CO_321:1000271),Frost susceptibility(CO_321:1000271).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PeduncleExtrusion(WIPO:0000284),PeduncleExtrusion(WIPO:0000284).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,RowType(WIPO:0000285),RowType(WIPO:0000285).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
31,3294674,BW2,Barley_Winter_JHI,63257,https://doi.org/10.15454/7X6JAS,Meridian,BLOCK>PLOT,,,,,13,14,"BLOCK>PLOT:31,BLOCK:6",2015,13,,2,2015-03-30T02:00:00Z,64.48,2015-10-01T02:00:00Z,224,2015-06-10T02:00:00Z,70,,8.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,27.8,2015-10-01T02:00:00Z,10,2015-10-01T02:00:00Z,3.9,2015-10-01T02:00:00Z,8.3,
50,3294837,BW2,Barley_Winter_JHI,63257,https://doi.org/10.15454/7X6JAS,Meridian,BLOCK>PLOT,,,,,7,26,"BLOCK>PLOT:50,BLOCK:3",2015,10.75,,2,2015-03-30T02:00:00Z,61.17,2015-10-08T02:00:00Z,224,2015-06-10T02:00:00Z,67,,11,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,27.2,2015-10-08T02:00:00Z,9.7,2015-10-08T02:00:00Z,3.9,2015-10-08T02:00:00Z,8.3,
3,3294756,BW2,Barley_Winter_JHI,63257,https://doi.org/10.15454/7X6JAS,Meridian,BLOCK>PLOT,,,,,9,20,"BLOCK>PLOT:3,BLOCK:7",2015,16,,3,2015-03-30T02:00:00Z,59.86,2015-10-08T02:00:00Z,224,2015-06-10T02:00:00Z,63,,12.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.5,2015-10-08T02:00:00Z,9.7,2015-10-08T02:00:00Z,3.8,2015-10-08T02:00:00Z,5.3,
22,3294918,BW2,Barley_Winter_JHI,63257,https://doi.org/10.15454/7X6JAS,Meridian,BLOCK>PLOT,,,,,3,32,"BLOCK>PLOT:22,BLOCK:4",2015,11.75,,2,2015-03-30T02:00:00Z,56.2,2015-10-14T02:00:00Z,219,2015-06-05T02:00:00Z,76.25,,10.5,,2,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.1,2015-10-14T02:00:00Z,9.8,2015-10-14T02:00:00Z,3.6,2015-10-14T02:00:00Z,8.5,
40,3294954,BW2,Barley_Winter_JHI,63257,https://doi.org/10.15454/7X6JAS,Meridian,BLOCK>PLOT,,,,,14,34,"BLOCK>PLOT:40,BLOCK:8",2015,11.25,,,,46.5,2015-10-12T02:00:00Z,222,2015-06-08T02:00:00Z,87.25,,7.25,,,,6,2015-07-06T02:00:00Z,24.1,2015-10-12T02:00:00Z,9.7,2015-10-12T02:00:00Z,3.4,2015-10-12T02:00:00Z,8,
57,3294858,BW2,Barley_Winter_JHI,63258,https://doi.org/10.15454/Q4AGLT,Escadre,BLOCK>PLOT,,,,,14,27,"BLOCK>PLOT:57,BLOCK:7",2015,12.25,,2,2015-03-30T02:00:00Z,50.21,2015-10-12T02:00:00Z,215,2015-06-01T02:00:00Z,64.75,,7.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,24.7,2015-10-12T02:00:00Z,9.7,2015-10-12T02:00:00Z,3.5,2015-10-12T02:00:00Z,7,
34,3294814,BW2,Barley_Winter_JHI,63259,https://doi.org/10.15454/UAAW9V,Lomerit,BLOCK>PLOT,,,,,12,24,"BLOCK>PLOT:34,BLOCK:7",2015,14,,3,2015-03-30T02:00:00Z,58.66,2015-09-22T02:00:00Z,219,2015-06-05T02:00:00Z,61.25,,6,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,29.8,2015-09-22T02:00:00Z,11.4,2015-09-22T02:00:00Z,3.7,2015-09-22T02:00:00Z,7.8,
48,3294574,BW2,Barley_Winter_JHI,63260,https://doi.org/10.15454/MMEZWL,Tenor,BLOCK>PLOT,,,,,13,7,"BLOCK>PLOT:48,BLOCK:5",2015,13,,2,2015-03-30T02:00:00Z,62.9,2015-09-21T02:00:00Z,225,2015-06-11T02:00:00Z,64.75,,8.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,29.5,2015-09-21T02:00:00Z,11.1,2015-09-21T02:00:00Z,3.8,2015-09-21T02:00:00Z,9.3,
15,3295031,BW2,Barley_Winter_JHI,63260,https://doi.org/10.15454/MMEZWL,Tenor,BLOCK>PLOT,,,,,6,40,"BLOCK>PLOT:15,BLOCK:9",2015,12.5,,4,2015-03-30T02:00:00Z,65.81,2015-09-21T02:00:00Z,224,2015-06-10T02:00:00Z,68.5,,12,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,31.2,2015-09-21T02:00:00Z,11.6,2015-09-21T02:00:00Z,3.9,2015-09-21T02:00:00Z,9.8,
4,3294884,BW2,Barley_Winter_JHI,63261,https://doi.org/10.15454/RMF2SY,Tonic,BLOCK>PLOT,,,,,11,29,"BLOCK>PLOT:4,BLOCK:8",2015,10.75,,2,2015-03-30T02:00:00Z,64.43,2015-10-12T02:00:00Z,219,2015-06-05T02:00:00Z,65,,12.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,29.2,2015-10-12T02:00:00Z,10.5,2015-10-12T02:00:00Z,3.9,2015-10-12T02:00:00Z,8.8,
7,3294896,BW2,Barley_Winter_JHI,63263,https://doi.org/10.15454/2VGO3X,Irina,BLOCK>PLOT,,,,,9,30,"BLOCK>PLOT:7,BLOCK:8",2015,13,,3,2015-03-30T02:00:00Z,57.74,2015-10-08T02:00:00Z,226,2015-06-12T02:00:00Z,53.75,,0.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.2,2015-10-08T02:00:00Z,7.9,2015-10-08T02:00:00Z,3.9,2015-10-08T02:00:00Z,9.3,
48,3294567,BW2,Barley_Winter_JHI,63263,https://doi.org/10.15454/2VGO3X,Irina,BLOCK>PLOT,,,,,6,7,"BLOCK>PLOT:48,BLOCK:1",2015,11,,2,2015-03-30T02:00:00Z,59.8,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,52.75,,-1,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.8,2015-10-08T02:00:00Z,8.5,2015-10-08T02:00:00Z,4.1,2015-10-08T02:00:00Z,9.5,
10,3294502,BW2,Barley_Winter_JHI,63263,https://doi.org/10.15454/2VGO3X,Irina,BLOCK>PLOT,,,,,10,2,"BLOCK>PLOT:10,BLOCK:5",2015,11,,2,2015-03-30T02:00:00Z,56.93,2015-09-30T02:00:00Z,222,2015-06-08T02:00:00Z,69.75,,6.75,,2,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.9,2015-09-30T02:00:00Z,10.1,2015-09-30T02:00:00Z,3.7,2015-09-30T02:00:00Z,8,
53,3294710,BW2,Barley_Winter_JHI,63263,https://doi.org/10.15454/2VGO3X,Irina,BLOCK>PLOT,,,,,7,17,"BLOCK>PLOT:53,BLOCK:2",2015,10.5,,2,2015-03-30T02:00:00Z,59.53,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,49.75,,-2.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.1,2015-10-08T02:00:00Z,8.2,2015-10-08T02:00:00Z,3.9,2015-10-08T02:00:00Z,10.3,
16,3294645,BW2,Barley_Winter_JHI,63263,https://doi.org/10.15454/2VGO3X,Irina,BLOCK>PLOT,,,,,12,12,"BLOCK>PLOT:16,BLOCK:6",2015,11.5,,3,2015-03-30T02:00:00Z,60.21,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,49.25,,-2,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.6,2015-10-08T02:00:00Z,8.3,2015-10-08T02:00:00Z,3.9,2015-10-08T02:00:00Z,10.5,
21,3294787,BW2,Barley_Winter_JHI,63263,https://doi.org/10.15454/2VGO3X,Irina,BLOCK>PLOT,,,,,13,22,"BLOCK>PLOT:21,BLOCK:7",2015,10.25,,3,2015-03-30T02:00:00Z,57.98,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,54.5,,-0.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.4,2015-10-08T02:00:00Z,8.3,2015-10-08T02:00:00Z,4,2015-10-08T02:00:00Z,10,
5,3294878,BW2,Barley_Winter_JHI,63263,https://doi.org/10.15454/2VGO3X,Irina,BLOCK>PLOT,,,,,5,29,"BLOCK>PLOT:5,BLOCK:4",2015,12.25,,3,2015-03-30T02:00:00Z,57.33,2015-10-08T02:00:00Z,224,2015-06-10T02:00:00Z,50.25,,-2,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.1,2015-10-08T02:00:00Z,8.2,2015-10-08T02:00:00Z,3.9,2015-10-08T02:00:00Z,9,
26,3294928,BW2,Barley_Winter_JHI,63263,https://doi.org/10.15454/2VGO3X,Irina,BLOCK>PLOT,,,,,14,32,"BLOCK>PLOT:26,BLOCK:8",2015,10.75,,3,2015-03-30T02:00:00Z,54.3,2015-10-14T02:00:00Z,226,2015-06-12T02:00:00Z,59,,-1.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.8,2015-10-14T02:00:00Z,8.3,2015-10-14T02:00:00Z,3.8,2015-10-14T02:00:00Z,10.5,
66,3294619,BW2,Barley_Winter_JHI,63264,https://doi.org/10.15454/UWDPIV,Aurelia,BLOCK>PLOT,,,,,14,10,"BLOCK>PLOT:66,BLOCK:5",2015,12.5,,3,2015-03-30T02:00:00Z,61.94,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,55.5,,2,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.2,2015-10-08T02:00:00Z,9,2015-10-08T02:00:00Z,4.1,2015-10-08T02:00:00Z,10.5,
24,3294920,BW2,Barley_Winter_JHI,63265,https://doi.org/10.15454/DYBBSF,Orphelia,BLOCK>PLOT,,,,,5,32,"BLOCK>PLOT:24,BLOCK:4",2015,12.5,,4,2015-03-30T02:00:00Z,59.86,2015-10-14T02:00:00Z,219,2015-06-05T02:00:00Z,49.75,,-0.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.7,2015-10-14T02:00:00Z,8.7,2015-10-14T02:00:00Z,3.9,2015-10-14T02:00:00Z,9,
51,3295108,BW2,Barley_Winter_JHI,63265,https://doi.org/10.15454/DYBBSF,Orphelia,BLOCK>PLOT,,,,,14,45,"BLOCK>PLOT:51,BLOCK:10",2015,11,,2,2015-03-30T02:00:00Z,59.18,2015-09-21T02:00:00Z,225,2015-06-11T02:00:00Z,63,,1.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.5,2015-09-21T02:00:00Z,9.3,2015-09-21T02:00:00Z,4,2015-09-21T02:00:00Z,10,
35,3294808,BW2,Barley_Winter_JHI,63266,https://doi.org/10.15454/ER41S0,Asta,BLOCK>PLOT,,,,,6,24,"BLOCK>PLOT:35,BLOCK:3",2015,11.75,,3,2015-03-30T02:00:00Z,63.34,2015-10-08T02:00:00Z,222,2015-06-08T02:00:00Z,65.75,,2.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.8,2015-10-08T02:00:00Z,9.2,2015-10-08T02:00:00Z,4.1,2015-10-08T02:00:00Z,11.8,
51,3295101,BW2,Barley_Winter_JHI,63266,https://doi.org/10.15454/ER41S0,Asta,BLOCK>PLOT,,,,,7,45,"BLOCK>PLOT:51,BLOCK:9",2015,11.75,,3,2015-03-30T02:00:00Z,61.93,2015-09-21T02:00:00Z,223,2015-06-09T02:00:00Z,66,,2.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29,2015-09-21T02:00:00Z,9.7,2015-09-21T02:00:00Z,4.1,2015-09-21T02:00:00Z,10,
2,3294875,BW2,Barley_Winter_JHI,63287,https://doi.org/10.15454/OHGEFI,Tibet-A4,BLOCK>PLOT,,,,,2,29,"BLOCK>PLOT:2,BLOCK:4",2015,,,6,2015-03-30T02:00:00Z,,,224,2015-06-10T02:00:00Z,,,,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,,
47,3294711,BW2,Barley_Winter_JHI,63288,https://doi.org/10.15454/SDIPMN,Nepal-23.3,BLOCK>PLOT,,,,,8,17,"BLOCK>PLOT:47,BLOCK:6",2015,0,,2,2015-03-30T02:00:00Z,,,215,2015-06-01T02:00:00Z,61.5,,13,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,5.5,
28,3294671,BW2,Barley_Winter_JHI,63306,https://doi.org/10.15454/RAWMGK,HOR3726,BLOCK>PLOT,,,,,10,14,"BLOCK>PLOT:28,BLOCK:6",2015,0,,2,2015-03-30T02:00:00Z,39.2,2015-10-01T02:00:00Z,217,2015-06-03T02:00:00Z,81,,18.3333333333333,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,22.4,2015-10-01T02:00:00Z,9.1,2015-10-01T02:00:00Z,3.1,2015-10-01T02:00:00Z,6,
39,3294819,BW2,Barley_Winter_JHI,63315,https://doi.org/10.15454/BD03AF,HOR3292,BLOCK>PLOT,,,,,3,25,"BLOCK>PLOT:39,BLOCK:3",2015,13,,2,2015-03-30T02:00:00Z,53.7,2015-10-19T02:00:00Z,224,2015-06-10T02:00:00Z,71.5,,9.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.4,2015-10-19T02:00:00Z,8.4,2015-10-19T02:00:00Z,3.6,2015-10-19T02:00:00Z,8.8,
38,3295081,BW2,Barley_Winter_JHI,63315,https://doi.org/10.15454/BD03AF,HOR3292,BLOCK>PLOT,,,,,1,44,"BLOCK>PLOT:38,BLOCK:9",2015,14.3333333333333,,4,2015-03-30T02:00:00Z,57.07,2015-10-19T02:00:00Z,215,2015-06-01T02:00:00Z,71.3333333333333,,10.3333333333333,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.9,2015-10-19T02:00:00Z,8.6,2015-10-19T02:00:00Z,3.8,2015-10-19T02:00:00Z,9.3,
44,3294831,BW2,Barley_Winter_JHI,63316,https://doi.org/10.15454/QGO51O,HOR3294,BLOCK>PLOT,,,,,1,26,"BLOCK>PLOT:44,BLOCK:3",2015,11.5,,3,2015-03-30T02:00:00Z,56.52,2015-10-19T02:00:00Z,226,2015-06-12T02:00:00Z,59.75,,8.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.4,2015-10-19T02:00:00Z,8.2,2015-10-19T02:00:00Z,3.8,2015-10-19T02:00:00Z,8.5,
48,3295098,BW2,Barley_Winter_JHI,63316,https://doi.org/10.15454/QGO51O,HOR3294,BLOCK>PLOT,,,,,4,45,"BLOCK>PLOT:48,BLOCK:9",2015,14,,3,2015-03-30T02:00:00Z,58.81,2015-10-19T02:00:00Z,219,2015-06-05T02:00:00Z,67.6666666666667,,7.66666666666667,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.1,2015-10-19T02:00:00Z,8.4,2015-10-19T02:00:00Z,3.8,2015-10-19T02:00:00Z,8.3,
22,3294781,BW2,Barley_Winter_JHI,63318,https://doi.org/10.15454/HF5FM2,HOR9920,BLOCK>PLOT,,,,,7,22,"BLOCK>PLOT:22,BLOCK:3",2015,11.6666666666667,,3,2015-03-30T02:00:00Z,36.8,2015-10-19T02:00:00Z,226,2015-06-12T02:00:00Z,54,,4.66666666666667,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,18.6,2015-10-19T02:00:00Z,7.7,2015-10-19T02:00:00Z,3.1,2015-10-19T02:00:00Z,7,
13,3295036,BW2,Barley_Winter_JHI,63318,https://doi.org/10.15454/HF5FM2,HOR9920,BLOCK>PLOT,,,,,11,40,"BLOCK>PLOT:13,BLOCK:10",2015,11.5,,3,2015-03-30T02:00:00Z,37.46,2015-10-19T02:00:00Z,222,2015-06-08T02:00:00Z,54.75,,4.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,18.4,2015-10-19T02:00:00Z,7.3,2015-10-19T02:00:00Z,3.2,2015-10-19T02:00:00Z,6.3,
59,3294730,BW2,Barley_Winter_JHI,63321,https://doi.org/10.15454/MNADPC,HOR10508,BLOCK>PLOT,,,,,13,18,"BLOCK>PLOT:59,BLOCK:6",2015,12.25,,3,2015-03-30T02:00:00Z,42.59,2015-10-19T02:00:00Z,222,2015-06-08T02:00:00Z,81.75,,11.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23.2,2015-10-19T02:00:00Z,9.4,2015-10-19T02:00:00Z,3.2,2015-10-19T02:00:00Z,9.3,
4,3294616,BW2,Barley_Winter_JHI,63322,https://doi.org/10.15454/ED39MU,HOR10509,BLOCK>PLOT,,,,,11,10,"BLOCK>PLOT:4,BLOCK:6",2015,10,,3,2015-03-30T02:00:00Z,41.48,2015-10-19T02:00:00Z,224,2015-06-10T02:00:00Z,79.6666666666667,,5.33333333333333,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.8,2015-10-19T02:00:00Z,11,2015-10-19T02:00:00Z,3.3,2015-10-19T02:00:00Z,9.3,
17,3295047,BW2,Barley_Winter_JHI,63322,https://doi.org/10.15454/ED39MU,HOR10509,BLOCK>PLOT,,,,,8,41,"BLOCK>PLOT:17,BLOCK:10",2015,10.25,,4,2015-03-30T02:00:00Z,40.67,2015-10-19T02:00:00Z,223,2015-06-09T02:00:00Z,76.25,,11,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,24.3,2015-10-19T02:00:00Z,9.5,2015-10-19T02:00:00Z,3.3,2015-10-19T02:00:00Z,8.8,
47,3294834,BW2,Barley_Winter_JHI,63327,https://doi.org/10.15454/72MQXI,HOR10162,BLOCK>PLOT,,,,,4,26,"BLOCK>PLOT:47,BLOCK:3",2015,13,,3,2015-03-30T02:00:00Z,71.12,2015-10-19T02:00:00Z,208,2015-05-25T02:00:00Z,45,,5.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,32.9,2015-10-19T02:00:00Z,12.4,2015-10-19T02:00:00Z,3.7,2015-10-19T02:00:00Z,4,
25,3294927,BW2,Barley_Winter_JHI,63329,https://doi.org/10.15454/YVMKIF,HOR10280,BLOCK>PLOT,,,,,13,32,"BLOCK>PLOT:25,BLOCK:8",2015,12,,3,2015-03-30T02:00:00Z,58.1,2015-10-19T02:00:00Z,208,2015-05-25T02:00:00Z,68.25,,8.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,29.8,2015-10-19T02:00:00Z,11.1,2015-10-19T02:00:00Z,3.6,2015-10-19T02:00:00Z,6,
17,3294639,BW2,Barley_Winter_JHI,63330,https://doi.org/10.15454/1I1SKG,HOR4469,BLOCK>PLOT,,,,,6,12,"BLOCK>PLOT:17,BLOCK:2",2015,11.25,,3,2015-03-30T02:00:00Z,65.16,2015-10-19T02:00:00Z,217,2015-06-03T02:00:00Z,74,,7.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,32.1,2015-10-19T02:00:00Z,11.8,2015-10-19T02:00:00Z,3.8,2015-10-19T02:00:00Z,10.8,
17,3294783,BW2,Barley_Winter_JHI,63331,https://doi.org/10.15454/AGRRF5,HOR4288,BLOCK>PLOT,,,,,9,22,"BLOCK>PLOT:17,BLOCK:7",2015,11.25,,3,2015-03-30T02:00:00Z,61.2,2015-10-19T02:00:00Z,223,2015-06-09T02:00:00Z,64.25,,5.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.7,2015-10-19T02:00:00Z,8.2,2015-10-19T02:00:00Z,3.9,2015-10-19T02:00:00Z,8.3,
28,3295058,BW2,Barley_Winter_JHI,63331,https://doi.org/10.15454/AGRRF5,HOR4288,BLOCK>PLOT,,,,,5,42,"BLOCK>PLOT:28,BLOCK:9",2015,12.5,,4,2015-03-30T02:00:00Z,60.06,2015-10-19T02:00:00Z,225,2015-06-11T02:00:00Z,54.5,,5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.9,2015-10-19T02:00:00Z,8.4,2015-10-19T02:00:00Z,3.9,2015-10-19T02:00:00Z,8,
66,3295011,BW2,Barley_Winter_JHI,63333,https://doi.org/10.15454/LJZBGG,HOR7326,BLOCK>PLOT,,,,,14,38,"BLOCK>PLOT:66,BLOCK:8",2015,11.75,,2,2015-03-30T02:00:00Z,61.58,2015-10-19T02:00:00Z,217,2015-06-03T02:00:00Z,76.5,,9.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,32.1,2015-10-19T02:00:00Z,12.3,2015-10-19T02:00:00Z,3.6,2015-10-19T02:00:00Z,8.5,
38,3295088,BW2,Barley_Winter_JHI,63333,https://doi.org/10.15454/LJZBGG,HOR7326,BLOCK>PLOT,,,,,8,44,"BLOCK>PLOT:38,BLOCK:10",2015,12.5,,3,2015-03-30T02:00:00Z,59.87,2015-10-19T02:00:00Z,217,2015-06-03T02:00:00Z,69,,10.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,31.6,2015-10-19T02:00:00Z,12.5,2015-10-19T02:00:00Z,3.6,2015-10-19T02:00:00Z,8.3,
14,3294903,BW2,Barley_Winter_JHI,63335,https://doi.org/10.15454/ROTL9T,HOR7328,BLOCK>PLOT,,,,,2,31,"BLOCK>PLOT:14,BLOCK:4",2015,11,,3,2015-03-30T02:00:00Z,60.15,2015-10-19T02:00:00Z,222,2015-06-08T02:00:00Z,57,,5.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,30.8,2015-10-19T02:00:00Z,11.6,2015-10-19T02:00:00Z,3.7,2015-10-19T02:00:00Z,6.5,
45,3294564,BW2,Barley_Winter_JHI,63336,https://doi.org/10.15454/DBSRG4,HOR7329,BLOCK>PLOT,,,,,3,7,"BLOCK>PLOT:45,BLOCK:1",2015,12.25,,3,2015-03-30T02:00:00Z,63.12,2015-10-19T02:00:00Z,208,2015-05-25T02:00:00Z,60,,6.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,31.3,2015-10-19T02:00:00Z,12,2015-10-19T02:00:00Z,3.6,2015-10-19T02:00:00Z,6.8,
39,3294826,BW2,Barley_Winter_JHI,63337,https://doi.org/10.15454/PFV5KU,HOR4450,BLOCK>PLOT,,,,,10,25,"BLOCK>PLOT:39,BLOCK:7",2015,9.75,,3,2015-03-30T02:00:00Z,44.32,2015-10-19T02:00:00Z,231,2015-06-17T02:00:00Z,87.25,,6.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,18.8,2015-10-19T02:00:00Z,7.1,2015-10-19T02:00:00Z,3.4,2015-10-19T02:00:00Z,9.3,
42,3294962,BW2,Barley_Winter_JHI,63347,https://doi.org/10.15454/TLZ9I5,Arta-IPK,BLOCK>PLOT,,,,,9,35,"BLOCK>PLOT:42,BLOCK:8",2015,12.25,,3,2015-03-30T02:00:00Z,65.48,2015-10-12T02:00:00Z,212,2015-05-29T02:00:00Z,49.5,,8,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,31.1,2015-10-12T02:00:00Z,11.4,2015-10-12T02:00:00Z,3.6,2015-10-12T02:00:00Z,5.5,
56,3294582,BW2,Barley_Winter_JHI,63349,https://doi.org/10.15454/BMVRIA,IQ 70061,BLOCK>PLOT,,,,,7,8,"BLOCK>PLOT:56,BLOCK:1",2015,12,,2,2015-03-30T02:00:00Z,60.28,2015-09-30T02:00:00Z,217,2015-06-03T02:00:00Z,75.25,,11,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.5,2015-09-30T02:00:00Z,9.3,2015-09-30T02:00:00Z,3.8,2015-09-30T02:00:00Z,8.5,
35,3294547,BW2,Barley_Winter_JHI,63360,https://doi.org/10.15454/756CAE,K-14943,BLOCK>PLOT,,,,,14,5,"BLOCK>PLOT:35,BLOCK:5",2015,10.5,,4,2015-03-30T02:00:00Z,,,231,2015-06-17T02:00:00Z,62.5,,3.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,6.5,
59,3294860,BW2,Barley_Winter_JHI,63361,https://doi.org/10.15454/GAE483,K-10628,BLOCK>PLOT,,,,,2,28,"BLOCK>PLOT:59,BLOCK:3",2015,10.5,,3,2015-03-30T02:00:00Z,,,231,2015-06-17T02:00:00Z,77.5,,5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,8,
35,3294685,BW2,Barley_Winter_JHI,63362,https://doi.org/10.15454/7SAKXK,Xin Mai 1 Hao,BLOCK>PLOT,,,,,10,15,"BLOCK>PLOT:35,BLOCK:6",2015,12.25,,2,2015-03-30T02:00:00Z,55.13,2015-10-01T02:00:00Z,208,2015-05-25T02:00:00Z,66,,12.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26.6,2015-10-01T02:00:00Z,10.3,2015-10-01T02:00:00Z,3.6,2015-10-01T02:00:00Z,6.5,
36,3294943,BW2,Barley_Winter_JHI,63364,https://doi.org/10.15454/D9YOE0,E Dong 85-1,BLOCK>PLOT,,,,,3,34,"BLOCK>PLOT:36,BLOCK:4",2015,12.75,,3,2015-03-30T02:00:00Z,57.3,2015-10-14T02:00:00Z,215,2015-06-01T02:00:00Z,63.25,,9.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.9,2015-10-14T02:00:00Z,8.9,2015-10-14T02:00:00Z,3.8,2015-10-14T02:00:00Z,5.8,
21,3294513,BW2,Barley_Winter_JHI,63365,https://doi.org/10.15454/BHAQTY,Fu 8,BLOCK>PLOT,,,,,7,3,"BLOCK>PLOT:21,BLOCK:1",2015,7.75,,2,2015-03-30T02:00:00Z,54.77,2015-10-01T02:00:00Z,225,2015-06-11T02:00:00Z,67.25,,6,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.1,2015-10-01T02:00:00Z,8.6,2015-10-01T02:00:00Z,3.7,2015-10-01T02:00:00Z,10.3,
7,3294889,BW2,Barley_Winter_JHI,63366,https://doi.org/10.15454/LGEGBX,Vladivostok,BLOCK>PLOT,,,,,2,30,"BLOCK>PLOT:7,BLOCK:4",2015,10.5,,3,2015-03-30T02:00:00Z,41.57,2015-10-14T02:00:00Z,225,2015-06-11T02:00:00Z,74.5,,19,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,22.5,2015-10-14T02:00:00Z,9.4,2015-10-14T02:00:00Z,3.3,2015-10-14T02:00:00Z,6.3,
13,3294498,BW2,Barley_Winter_JHI,63367,https://doi.org/10.15454/OPATSC,Manchuria Native 1,BLOCK>PLOT,,,,,6,2,"BLOCK>PLOT:13,BLOCK:1",2015,9.25,,1,2015-03-30T02:00:00Z,47.64,2015-09-30T02:00:00Z,225,2015-06-11T02:00:00Z,90.5,,20,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23.8,2015-09-30T02:00:00Z,9.7,2015-09-30T02:00:00Z,3.3,2015-09-30T02:00:00Z,8.5,
