WTO_ID:class_ID;WTO class name(PrefLabel);WTO synonyms;Definitions WTO;Verification (Origin_ Way to find the possible alignement);Mappings;Sub mapping info;Information adout the mapping;CO_321_ID:trait_ID;CO_321 trait name;CO_321 (Variable ID);CO_321 (Variable Name);Definitions CO321;Synonyme;Reason for alignement;WTO -> CO_321;CO_321 -> WTO;Comments (Explanation of asymmetry);Suppl. info;Validation of the alignment;Comments from GitLab;Comments from Claire et Michael;Comments from Cyril / Maud;Question aux experts correspondante;
http://purl.obolibrary.org/obo/WTO_0000220;extreme temperature resistance;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0000193;Canopy temperature;CO_321:1000184;T-CANOP-MIN.Z75_°C;The surface temperature of the canopy is related to the amount of transpiration resulting in evaporative cooling.;Minimum canopy temperature (Z75);(1)Extreme temperature is the minimum and the maximum temperature that need to include MIN and MAX variable from the Canopy temperature trait from CO321;1;0;pas de mapping entre classe, mais mapping entre données à calculer/ ME:The code of the mapping is changed to2;;;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000396;Faronta diffusa resistance;;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO.;;;
http://purl.obolibrary.org/obo/WTO_0000136;female sterility;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000076;fertility;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0001495;Fruiting efficiency;CO_321:0001611;FE_Calc_Idx;The final outcome of the floret developmental rates (determining the number of floret primordia that reach the stage of fertile florets at anthesis) and the proportion of grain set per fertile floret (the opposite to grain abortion), per unit of spike weight.;;Fertility  from WTO can be connected with fruiting efficiency from CO321 because fruiting efficiency show the fertile floret at anthesis;1;0;;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;ok;;;
http://purl.obolibrary.org/obo/WTO_0000077;fiber quality;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000077;fiber quality;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;3;;;CO_321:0500014;Forage fiber content;CO_321:0501056;ForFib_M_pct;Fober concentration of forage;;The two traits can be mapped because they both a part of the quality but the trait in WTO is more general than the trait in CO321 that include only forage fiber that concern not the whole plant ;;;;Written mistake in the definition in CO321;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;3;;;;
http://purl.obolibrary.org/obo/WTO_0000078;final leaf number;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:0000184;Leaf area index;CO_321:0001254;LAI_Calc_Idx;It is a dimensionless quantity that characterizes plant canopies and defined as the leaf area per unit ground surface area.;;Leaf area number have a dimension and leaf area index is dimensionless quantity;1;0;;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;0, those are leaf related but nor directly connected;;;;
http://purl.obolibrary.org/obo/WTO_0000079;flag leaf emergence time;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.3;;CO_321:0000021;Emergence time;CO_321:0001122;Emer_date_ymd;Emergence time is when the first leaf appears above the soil surface.;;http://www.fao.org/3/y4011e/y4011e06.htm;1;1;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000221;flooding tolerance;response to excessive rain;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000128;Waterlogging damage;CO_321:0001417;WtrLoggDmg_E_0to9;Plants killed as a result of winter conditions.;;Waterlogging occurs when roots cannot respire due to excess water in the soil profile.;1;0;CN: oui, mais assymétrique à discuter: waterlogging damage est une des conséquences (plus spécifique) de pluie excessive.;CN: error in the definition of CO,   https://www.rhs.org.uk/advice/profile?PID=235 In the scale of CO321 0 correspond to no damage;http://soilquality.org.au/factsheets/waterlogging;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000080;floral initiation;;;;0;;;;;;;;;no appropriate mapping was found;;;;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000315;flour ash content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000978;Whole meal flour ash content;CO_321:0001466;WMFlrAsh_E_pct;Ash content in flour.;;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;CO porte sur la farine complète. Trait plus spécifique dans CO.;;;
http://purl.obolibrary.org/obo/WTO_0000316;flour brightness;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000222;flour colour;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.1;;CO_321:0000214;Flour color;CO_321:0001132;FlrCol_M_Lvalue;Flour color.;;Measurement of flour/whole meal/grain color with the Minolta chromameter, L value represents whiteness, a* value (reddishness) represents red and green colors and b* value (yellowness) represents yellow and blue colors. Using the Minolta Chroma Meter Test: 1. A sample of flour/whole meal/grain is placed on the granular materials attachment and compacted, 2. The Minolta Chroma Meter is inserted into the granular materials attachment, 3. Measurements are taken and recorded, 4.Color results are reported in terms of 3-dimensional color values based on the following rating scale: L* value whiteness: 100 white, 0 black, a* value positive +60 red color, negative values -60 green color, b* value positive +60 yellow color, negative values -60 blue color.;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000222;flour colour;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000227;Whole meal flour color;;;;;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;0;farine complète plus spécifique que farine.;;;
http://purl.obolibrary.org/obo/WTO_0000317;flour crude fiber content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000318;flour lipid content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000224;flour mechanical property;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000319;flour resistance to deformation;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0000213;Dough alveograph value P;CO_321:0001114;AlvP_M_mm;P value is the force required to blow the bubble of dough. it is indicated by the maximum height of the curve.;P value, Dough resistance, Dough tenacity;"The trait ivalue dough n CO321 have the synonym ""dough resistance"" that is a part of the trait ""dough resistance to deformation"" in WTO";;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000320;flour whiteness;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:0000214;Flour color;CO_321:0001132;FlrCol_M_Lvalue;Flour color.;;Measurement of flour/whole meal/grain color with the Minolta chromameter, L value represents whiteness, a* value (reddishness) represents red and green colors and b* value (yellowness) represents yellow and blue colors. Using the Minolta Chroma Meter Test: 1. A sample of flour/whole meal/grain is placed on the granular materials attachment and compacted, 2. The Minolta Chroma Meter is inserted into the granular materials attachment, 3. Measurements are taken and recorded, 4.Color results are reported in terms of 3-dimensional color values based on the following rating scale: L* value whiteness: 100 white, 0 black, a* value positive +60 red color, negative values -60 green color, b* value positive +60 yellow color, negative values -60 blue color.;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;0. Subsomption;;;
http://purl.obolibrary.org/obo/WTO_0000081;flowering duration;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.2;;CO_321:0000121;Anthesis time;CO_321:0001048;Ant_dto_day;;Flowering time;;1;1;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000082;flowering time;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.2;;CO_321:0000121;Anthesis time;CO_321:0501001;Ant_E_jd;;Flowering time;;1;1;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000082;flowering time;;;coming from alignement WTO_WIPO;1;1.1;;CO_321:1010013;Flowering date;CO_321:1000039;D.Z65_d;;Flowering date (Z65);exact match;1;1;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000083;food property;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000321;frost resistance;frost hardiness, frost-hardiness;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.4;;CO_321:1010144;Frost susceptibility;CO_321:1000271;fr;;;(1)Rule 5;1;1;oui;;;validated;l’alignement de Frost resistance/tolernce avec Frost damage/susceptibiliy. Plutot oui, à valider avec experts  https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit# ;;;
;;17;;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000322;frost tolerance;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;4;;;CO_321:0000127;Frost damage;CO_321:0001147;FrostDmg_E_1to9;Plant damage caused by frost.;;Frost tolerance is a crop's ability to survive a frost or below freezing temperatures.;1;1;oui;https://www.botanicalinterests.com/product/Frost-Tolerance-of-Vegetables;;non validé;l’alignement de Frost resistance/tolernce avec Frost damage/susceptibiliy. Plutot oui, à valider avec experts  https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;17;
http://purl.obolibrary.org/obo/WTO_0000084;germinative power;Percentage of number of seeds sown.;seed germinability;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.2;;CO_321:0000011;Grain germination;CO_321:0001191;Germ_M_pct;Proportion of seed that germinate under proper condition.;;The definition of the two traits in WTO and CO321 give a reason for mapping;1;1;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000586;gliadin content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:0000152;Glutenin Glu-A1 composition;CO_321:0001174;GluA1_M_text;High molecular weight glutenin subunits of glu-a1.;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000085;glume color;;Observation at maturity. 1:Light yellow 2:Yellow 3:Yellowish brown 4:Brown 5:Reddish brown 6:Red 7:Reddish purple 8:Purple 9:Dark purple.;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.1;;CO_321:0000031;Glume color;CO_321:0001168;GlmCol_E_1to3;Color observation on the outer glume at maturity.;;exact match;1;1;symmetric;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000086;glume pubescence;;NARO: glume pubescence at the full heading time;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.4;;CO_321:0500023;Glume pubescence presence;CO_321:0501072;GlmPub_M_0to1;The presence of fine hairs on the external face of the glumes;;exact match;1;1;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000086;glume pubescence;;NARO: glume pubescence at the full heading time;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000033;Glume pubescence density;CO_321:0001171;GlmPubDen_E_0to9;Glume hairiness density on outer side of sterile glume.;;;1;1;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000086;glume pubescence;;NARO: glume pubescence at the full heading time;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000034;Glume pubescence length;CO_321:0001172;GlmPubLng_M_um;Glume pubescence length on outer side of sterile glume.;;;1;1;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000140;glume tenacity;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000583;gluten strength;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000587;glutenin content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000152;Glutenin Glu-A1 composition;CO_321:0001174;GluA1_M_text;High molecular weight glutenin subunits of glu-a1.;;The trait in CO321 describe subunit of glutenin that is different from glutenin content in WTO;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000587;glutenin content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000390;Glutenin Glu-A3 composition;CO_321:0001175;GluA3_M_text;Low molecular weight glutenin subunits of glu-a3.;;The trait in CO321 describe subunit of glutenin that is different from glutenin content in WTO;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000587;glutenin content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000153;Glutenin Glu-B1 composition;CO_321:0001176;GluB1_M_text;High molecular weight glutenin subunits of glu-b1.;;The trait in CO321 describe subunit of glutenin that is different from glutenin content in WTO;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000587;glutenin content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000156;Glutenin Glu-B3 composition;CO_321:0001177;GluB3_M_text;Low molecular weight glutenin subunits of glu-b3.;;The trait in CO321 describe subunit of glutenin that is different from glutenin content in WTO;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000587;glutenin content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000154;Glutenin Glu-D1 composition;CO_321:0001178;GluD1_M_text;High molecular weight glutenin subunits of glu-d1.;;The trait in CO321 describe subunit of glutenin that is different from glutenin content in WTO;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000587;glutenin content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;8;;;CO_321:0000157;Glutenin Glu-D3 composition;CO_321:0001179;GluD3_M_text;Low molecular weight glutenin subunits of glu-d3.;;The trait in CO321 describe subunit of glutenin that is different from glutenin content in WTO;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000226;grain bright color;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:0000037;Grain color;CO_321:0001186;GCol_M_Lvalue;Grain color.;;"""grain bright color"" is a part of the ""grain color""";;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;subsomption;;;
http://purl.obolibrary.org/obo/WTO_0000141;grain color;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.1;;CO_321:0000037;Grain color;CO_321:0001183;GCol_E_1to3;Grain color.;;exact match;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000087;grain composition;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000142;grain gluten content;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000143;grain hardness;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.1;;CO_321:0000072;Grain hardness;CO_321:1000216;HA;Grain hardness is used as a grading factor to determine the type of wheat. It is a key determinant for classification of wheat and end product quality.;Grain texture;exact match;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000227;grain length;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:1010084;Grain diameter;CO_321:1000198;W-F0(<=2.50)_%;Grain with diameter inferior to 2.5mm;;grain length is not the same as grain diameter;1;0;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000227;grain length;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:1010003;Grain area;CO_321:1000005;A-F0(<=10)_%;Grain with diameter inferior to 2.5mm;;no appropriate mapping was found;1;0;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
